timeindex,wind,pv_ground,pv_roof,pv_agri,pv_marsh
2012-04-25T09:00:00Z,0.515,0.660482282,0.4941991165338978,0.44477920488050804,0.44477920488050804
2012-04-25T10:00:00Z,0.467,0.646365103,0.48363608164275007,0.4352724734784751,0.4352724734784751
2012-04-25T11:00:00Z,0.351,0.655440432,0.49042660380554515,0.4413839434249906,0.4413839434249906
2012-04-25T12:00:00Z,0.223,0.595946608,0.445910958100422,0.4013198622903798,0.4013198622903798
2012-04-25T13:00:00Z,0.1,0.447716234,0.3349990958586893,0.30149918627282035,0.30149918627282035
2012-04-25T14:00:00Z,0.036,0.282343571,0.21126069108879722,0.1901346219799175,0.1901346219799175
2012-04-25T15:00:00Z,0.158,0.180498211,0.1350559414584706,0.12155034731262354,0.12155034731262354
2012-04-25T16:00:00Z,0.469,0.086719811,0.0648872121935083,0.058398490974157474,0.058398490974157474
2012-04-25T17:00:00Z,0.649,0.023192508,0.01735355705394283,0.015618201348548546,0.015618201348548546
2012-04-25T18:00:00Z,0.659,0.0,0.0,0.0,0.0
2012-04-25T19:00:00Z,0.664,0.0,0.0,0.0,0.0
2012-04-25T20:00:00Z,0.728,0.0,0.0,0.0,0.0
2012-04-25T21:00:00Z,0.769,0.0,0.0,0.0,0.0
2012-04-25T22:00:00Z,0.794,0.0,0.0,0.0,0.0
2012-04-25T23:00:00Z,0.796,0.0,0.0,0.0,0.0
2012-04-26T00:00:00Z,0.792,0.0,0.0,0.0,0.0
2012-04-26T01:00:00Z,0.77,0.0,0.0,0.0,0.0
2012-04-26T02:00:00Z,0.763,0.0,0.0,0.0,0.0
2012-04-26T03:00:00Z,0.69,0.0,0.0,0.0,0.0
2012-04-26T04:00:00Z,0.595,0.008066959,0.0060360196171245295,0.005432417655412077,0.005432417655412077
2012-04-26T05:00:00Z,0.555,0.116970908,0.08752228631890513,0.07877005768701462,0.07877005768701462
2012-04-26T06:00:00Z,0.535,0.284360311,0.21276969618013827,0.19149272656212443,0.19149272656212443
2012-04-26T07:00:00Z,0.526,0.393264259,0.2942559621336791,0.2648303659203112,0.2648303659203112
2012-04-26T08:00:00Z,0.464,0.28637705,0.2142787005232396,0.19285083047091564,0.19285083047091564
2012-04-26T09:00:00Z,0.4,0.249067364,0.18636210932638878,0.1677258983937499,0.1677258983937499
2012-04-26T10:00:00Z,0.301,0.314611407,0.23540476955729533,0.2118642926015658,0.2118642926015658
2012-04-26T11:00:00Z,0.197,0.467883632,0.3500891452756205,0.31508023074805847,0.31508023074805847
2012-04-26T12:00:00Z,0.144,0.515277017,0.3855507611809369,0.3469956850628432,0.3469956850628432
2012-04-26T13:00:00Z,0.114,0.396289369,0.2965194697706907,0.26686752279362164,0.26686752279362164
2012-04-26T14:00:00Z,0.088,0.329736956,0.24672230699411365,0.22205007629470228,0.22205007629470228
2012-04-26T15:00:00Z,0.063,0.224866487,0.16825405047501518,0.15142864542751366,0.15142864542751366
2012-04-26T16:00:00Z,0.051,0.102853729,0.07695925142775738,0.06926332628498164,0.06926332628498164
2012-04-26T17:00:00Z,0.066,0.028234357,0.021126069034055745,0.01901346213065017,0.01901346213065017
2012-04-26T18:00:00Z,0.116,0.0,0.0,0.0,0.0
2012-04-26T19:00:00Z,0.183,0.0,0.0,0.0,0.0
2012-04-26T20:00:00Z,0.187,0.0,0.0,0.0,0.0
2012-04-26T21:00:00Z,0.145,0.0,0.0,0.0,0.0
2012-04-26T22:00:00Z,0.119,0.0,0.0,0.0,0.0
2012-04-26T23:00:00Z,0.119,0.0,0.0,0.0,0.0
2012-04-27T00:00:00Z,0.131,0.0,0.0,0.0,0.0
2012-04-27T01:00:00Z,0.169,0.0,0.0,0.0,0.0
2012-04-27T02:00:00Z,0.222,0.0,0.0,0.0,0.0
2012-04-27T03:00:00Z,0.26,0.0,0.0,0.0,0.0
2012-04-27T04:00:00Z,0.255,0.011092069,0.008299527254136145,0.007469574528722531,0.007469574528722531
2012-04-27T05:00:00Z,0.204,0.053443604,0.03998863043109987,0.03598976738798988,0.03598976738798988
2012-04-27T06:00:00Z,0.172,0.110920689,0.08299527179312167,0.07469574461380951,0.07469574461380951
2012-04-27T07:00:00Z,0.154,0.170414512,0.127510916750005,0.11475982507500448,0.11475982507500448
2012-04-27T08:00:00Z,0.151,0.235958556,0.17655357772915134,0.1588982199562362,0.1588982199562362
2012-04-27T09:00:00Z,0.14,0.325703476,0.24370429681143146,0.21933386713028832,0.21933386713028832
2012-04-27T10:00:00Z,0.129,0.39124752,0.2927469577905778,0.26347226201152,0.26347226201152
2012-04-27T11:00:00Z,0.126,0.443682754,0.33198108567600715,0.29878297710840646,0.29878297710840646
2012-04-27T12:00:00Z,0.139,0.374105231,0.2799204152624184,0.2519283737361766,0.2519283737361766
2012-04-27T13:00:00Z,0.17,0.251084104,0.18787111441772983,0.16908400297595685,0.16908400297595685
2012-04-27T14:00:00Z,0.206,0.167389403,0.12524740986123314,0.11272266887510984,0.11272266887510984
2012-04-27T15:00:00Z,0.239,0.148230375,0.11091186298997248,0.09982067669097523,0.09982067669097523
2012-04-27T16:00:00Z,0.283,0.057477084,0.043006640613782024,0.03870597655240382,0.03870597655240382
2012-04-27T17:00:00Z,0.336,0.015125548,0.011317536688578522,0.01018578301972067,0.01018578301972067
2012-04-27T18:00:00Z,0.406,0.0,0.0,0.0,0.0
2012-04-27T19:00:00Z,0.449,0.0,0.0,0.0,0.0
2012-04-27T20:00:00Z,0.449,0.0,0.0,0.0,0.0
2012-04-27T21:00:00Z,0.418,0.0,0.0,0.0,0.0
2012-04-27T22:00:00Z,0.433,0.0,0.0,0.0,0.0
2012-04-27T23:00:00Z,0.508,0.0,0.0,0.0,0.0
2012-04-28T00:00:00Z,0.555,0.0,0.0,0.0,0.0
2012-04-28T01:00:00Z,0.543,0.0,0.0,0.0,0.0
2012-04-28T02:00:00Z,0.508,0.0,0.0,0.0,0.0
2012-04-28T03:00:00Z,0.46,0.0,0.0,0.0,0.0
2012-04-28T04:00:00Z,0.451,0.014117179,0.010563034891147762,0.009506731402032986,0.009506731402032986
2012-04-28T05:00:00Z,0.437,0.103862099,0.0777137539734279,0.06994237857608511,0.06994237857608511
2012-04-28T06:00:00Z,0.446,0.274276612,0.20522467147167267,0.1847022043245054,0.1847022043245054
2012-04-28T07:00:00Z,0.511,0.476958961,0.3568796674384156,0.32119170069457403,0.32119170069457403
2012-04-28T08:00:00Z,0.623,0.643339993,0.4813725740057384,0.43323531660516457,0.43323531660516457
2012-04-28T09:00:00Z,0.711,0.756277422,0.5658768508902012,0.5092891658011811,0.5092891658011811
2012-04-28T10:00:00Z,0.745,0.815771246,0.6103924965953242,0.5493532469357918,0.5493532469357918
2012-04-28T11:00:00Z,0.755,0.827871684,0.6194465256468912,0.557501873082202,0.557501873082202
2012-04-28T12:00:00Z,0.757,0.789553628,0.5907754319043698,0.5316978887139329,0.5316978887139329
2012-04-28T13:00:00Z,0.76,0.705858927,0.5281517273478731,0.4753365546130858,0.4753365546130858
2012-04-28T14:00:00Z,0.768,0.571745731,0.42780289924904846,0.3850226093241436,0.3850226093241436
2012-04-28T15:00:00Z,0.782,0.393264259,0.2942559621336791,0.2648303659203112,0.2648303659203112
2012-04-28T16:00:00Z,0.751,0.18957354,0.14184646362126568,0.1276618172591391,0.1276618172591391
2012-04-28T17:00:00Z,0.613,0.031259467,0.02338957667106736,0.021050619003960623,0.021050619003960623
2012-04-28T18:00:00Z,0.546,0.0,0.0,0.0,0.0
2012-04-28T19:00:00Z,0.554,0.0,0.0,0.0,0.0
2012-04-28T20:00:00Z,0.541,0.0,0.0,0.0,0.0
2012-04-28T21:00:00Z,0.526,0.0,0.0,0.0,0.0
2012-04-28T22:00:00Z,0.519,0.0,0.0,0.0,0.0
2012-04-28T23:00:00Z,0.517,0.0,0.0,0.0,0.0
2012-04-29T00:00:00Z,0.523,0.0,0.0,0.0,0.0
2012-04-29T01:00:00Z,0.544,0.0,0.0,0.0,0.0
2012-04-29T02:00:00Z,0.558,0.0,0.0,0.0,0.0
2012-04-29T03:00:00Z,0.526,0.0,0.0,0.0,0.0
2012-04-29T04:00:00Z,0.432,0.025209247,0.018862561397044127,0.016976305257339716,0.016976305257339716
2012-04-29T05:00:00Z,0.25,0.147222005,0.11015736044430194,0.09914162439987174,0.09914162439987174
2012-04-29T06:00:00Z,0.21,0.346879244,0.2595488487740332,0.2335939638966299,0.2335939638966299
2012-04-29T07:00:00Z,0.201,0.534436045,0.3998863080521976,0.3598976772469778,0.3598976772469778
2012-04-29T08:00:00Z,0.194,0.671574351,0.5024986437880339,0.45224877940923053,0.45224877940923053
2012-04-29T09:00:00Z,0.191,0.760310901,0.5688948603246435,0.5120053742921792,0.5120053742921792
2012-04-29T10:00:00Z,0.177,0.813754506,0.6088834915039832,0.5479951423535848,0.5479951423535848
2012-04-29T11:00:00Z,0.161,0.824846575,0.6171830187581193,0.5554647168823075,0.5554647168823075
2012-04-29T12:00:00Z,0.153,0.783503409,0.5862484173785865,0.5276235756407278,0.5276235756407278
2012-04-29T13:00:00Z,0.167,0.657457172,0.49193560889688615,0.4427420480071975,0.4427420480071975
2012-04-29T14:00:00Z,0.208,0.439649275,0.3289630762415648,0.29606676861740827,0.29606676861740827
2012-04-29T15:00:00Z,0.226,0.229908336,0.1720265624551281,0.15482390620961528,0.15482390620961528
2012-04-29T16:00:00Z,0.134,0.089744921,0.06715071983051993,0.06043564784746793,0.06043564784746793
2012-04-29T17:00:00Z,0.042,0.023192508,0.01735355705394283,0.015618201348548546,0.015618201348548546
2012-04-29T18:00:00Z,0.091,0.0,0.0,0.0,0.0
2012-04-29T19:00:00Z,0.233,0.0,0.0,0.0,0.0
2012-04-29T20:00:00Z,0.371,0.0,0.0,0.0,0.0
2012-04-29T21:00:00Z,0.434,0.0,0.0,0.0,0.0
2012-04-29T22:00:00Z,0.46,0.0,0.0,0.0,0.0
2012-04-29T23:00:00Z,0.483,0.0,0.0,0.0,0.0
2012-04-30T00:00:00Z,0.533,0.0,0.0,0.0,0.0
2012-04-30T01:00:00Z,0.555,0.0,0.0,0.0,0.0
2012-04-30T02:00:00Z,0.542,0.0,0.0,0.0,0.0
2012-04-30T03:00:00Z,0.502,0.0,0.0,0.0,0.0
2012-04-30T04:00:00Z,0.485,0.013108809,0.009808532345477223,0.008827679110929501,0.008827679110929501
2012-04-30T05:00:00Z,0.533,0.082686331,0.06186920201082616,0.055682281809743536,0.055682281809743536
2012-04-30T06:00:00Z,0.575,0.183523321,0.13731944909548222,0.12358750418593399,0.12358750418593399
2012-04-30T07:00:00Z,0.61,0.345870874,0.25879434622836267,0.2329149116055264,0.2329149116055264
2012-04-30T08:00:00Z,0.635,0.494101249,0.3697062092183352,0.3327355882965017,0.3327355882965017
2012-04-30T09:00:00Z,0.665,0.660482282,0.4941991165338978,0.44477920488050804,0.44477920488050804
2012-04-30T10:00:00Z,0.708,0.732076544,0.5477687912905878,0.49299191216152904,0.49299191216152904
2012-04-30T11:00:00Z,0.757,0.681658049,0.5100436677482598,0.4590393009734338,0.4590393009734338
2012-04-30T12:00:00Z,0.802,0.611072157,0.45722849553724026,0.41150564598351624,0.41150564598351624
2012-04-30T13:00:00Z,0.835,0.506201688,0.3787602390181419,0.34088421511632766,0.34088421511632766
2012-04-30T14:00:00Z,0.857,0.333770435,0.249740316428556,0.22476628478570038,0.22476628478570038
2012-04-30T15:00:00Z,0.868,0.1976405,0.14788248398662998,0.13309423558796699,0.13309423558796699
2012-04-30T16:00:00Z,0.872,0.126046237,0.0943128084817002,0.08488152763353018,0.08488152763353018
2012-04-30T17:00:00Z,0.847,0.030251097,0.022635074125396823,0.02037156671285714,0.02037156671285714
2012-04-30T18:00:00Z,0.805,0.0,0.0,0.0,0.0
2012-04-30T19:00:00Z,0.819,0.0,0.0,0.0,0.0
2012-04-30T20:00:00Z,0.848,0.0,0.0,0.0,0.0
2012-04-30T21:00:00Z,0.866,0.0,0.0,0.0,0.0
2012-04-30T22:00:00Z,0.846,0.0,0.0,0.0,0.0
2012-04-30T23:00:00Z,0.856,0.0,0.0,0.0,0.0
2012-05-01T00:00:00Z,0.87,0.0,0.0,0.0,0.0
2012-05-01T01:00:00Z,0.89,0.0,0.0,0.0,0.0
2012-05-01T02:00:00Z,0.904,0.0,0.0,0.0,0.0
2012-05-01T03:00:00Z,0.9,0.0,0.0,0.0,0.0
2012-05-01T04:00:00Z,0.899,0.00201674,0.0015090050913410772,0.0013581045822069694,0.0013581045822069694
2012-05-01T05:00:00Z,0.898,0.026217617,0.019617063942714664,0.017655357548443197,0.017655357548443197
2012-05-01T06:00:00Z,0.926,0.138146676,0.10336683828150688,0.09303015445335619,0.09303015445335619
2012-05-01T07:00:00Z,0.942,0.316628147,0.23691377464863642,0.21322239718377278,0.21322239718377278
2012-05-01T08:00:00Z,0.945,0.346879244,0.2595488487740332,0.2335939638966299,0.2335939638966299
2012-05-01T09:00:00Z,0.947,0.331753696,0.2482313120854547,0.22340818087690922,0.22340818087690922
2012-05-01T10:00:00Z,0.946,0.238983665,0.17881708461792317,0.16093537615613085,0.16093537615613085
2012-05-01T11:00:00Z,0.952,0.277301721,0.20748817836044453,0.18673936052440007,0.18673936052440007
2012-05-01T12:00:00Z,0.962,0.331753696,0.2482313120854547,0.22340818087690922,0.22340818087690922
2012-05-01T13:00:00Z,0.963,0.267218022,0.1999431536519789,0.17994883828678102,0.17994883828678102
2012-05-01T14:00:00Z,0.958,0.19058191,0.1426009661669362,0.1283408695502426,0.1283408695502426
2012-05-01T15:00:00Z,0.949,0.138146676,0.10336683828150688,0.09303015445335619,0.09303015445335619
2012-05-01T16:00:00Z,0.932,0.070585893,0.05281517295925925,0.04753365566333332,0.04753365566333332
2012-05-01T17:00:00Z,0.901,0.042351536,0.03168910392520351,0.028520193532683154,0.028520193532683154
2012-05-01T18:00:00Z,0.864,0.00100837,0.0007545025456705386,0.0006790522911034847,0.0006790522911034847
2012-05-01T19:00:00Z,0.837,0.0,0.0,0.0,0.0
2012-05-01T20:00:00Z,0.804,0.0,0.0,0.0,0.0
2012-05-01T21:00:00Z,0.819,0.0,0.0,0.0,0.0
2012-05-01T22:00:00Z,0.794,0.0,0.0,0.0,0.0
2012-05-01T23:00:00Z,0.739,0.0,0.0,0.0,0.0
2012-05-02T00:00:00Z,0.702,0.0,0.0,0.0,0.0
2012-05-02T01:00:00Z,0.669,0.0,0.0,0.0,0.0
2012-05-02T02:00:00Z,0.645,0.0,0.0,0.0,0.0
2012-05-02T03:00:00Z,0.623,0.0,0.0,0.0,0.0
2012-05-02T04:00:00Z,0.54,0.031259467,0.02338957667106736,0.021050619003960623,0.021050619003960623
2012-05-02T05:00:00Z,0.505,0.157305704,0.11770238515276756,0.10593214663749079,0.10593214663749079
2012-05-02T06:00:00Z,0.558,0.349904354,0.26181235641104483,0.23563112076994033,0.23563112076994033
2012-05-02T07:00:00Z,0.562,0.471917111,0.3531071547100629,0.3177964392390566,0.3177964392390566
2012-05-02T08:00:00Z,0.606,0.506201688,0.3787602390181419,0.34088421511632766,0.34088421511632766
2012-05-02T09:00:00Z,0.662,0.542503004,0.4059223276693221,0.3653300949023899,0.3653300949023899
2012-05-02T10:00:00Z,0.71,0.57779595,0.4323299137748318,0.38909692239734867,0.38909692239734867
2012-05-02T11:00:00Z,0.745,0.57981269,0.433838918866173,0.39045502697955564,0.39045502697955564
2012-05-02T12:00:00Z,0.754,0.538469524,0.40290431748664,0.362613885737976,0.362613885737976
2012-05-02T13:00:00Z,0.745,0.447716234,0.3349990958586893,0.30149918627282035,0.30149918627282035
2012-05-02T14:00:00Z,0.745,0.334778805,0.25049481897422654,0.2254453370768039,0.2254453370768039
2012-05-02T15:00:00Z,0.76,0.201673979,0.15090049342107237,0.13581044407896511,0.13581044407896511
2012-05-02T16:00:00Z,0.769,0.103862099,0.0777137539734279,0.06994237857608511,0.06994237857608511
2012-05-02T17:00:00Z,0.726,0.036301316,0.027162088651180274,0.024445879786062247,0.024445879786062247
2012-05-02T18:00:00Z,0.652,0.00100837,0.0007545025456705386,0.0006790522911034847,0.0006790522911034847
2012-05-02T19:00:00Z,0.612,0.0,0.0,0.0,0.0
2012-05-02T20:00:00Z,0.62,0.0,0.0,0.0,0.0
2012-05-02T21:00:00Z,0.659,0.0,0.0,0.0,0.0
2012-05-02T22:00:00Z,0.674,0.0,0.0,0.0,0.0
2012-05-02T23:00:00Z,0.613,0.0,0.0,0.0,0.0
2012-05-03T00:00:00Z,0.622,0.0,0.0,0.0,0.0
2012-05-03T01:00:00Z,0.65,0.0,0.0,0.0,0.0
2012-05-03T02:00:00Z,0.582,0.0,0.0,0.0,0.0
2012-05-03T03:00:00Z,0.586,0.0,0.0,0.0,0.0
2012-05-03T04:00:00Z,0.633,0.029242727,0.021880571579726282,0.019692514421753654,0.019692514421753654
2012-05-03T05:00:00Z,0.666,0.134113196,0.10034882809882471,0.09031394528894225,0.09031394528894225
2012-05-03T06:00:00Z,0.73,0.271251502,0.20296116383466106,0.18266504745119494,0.18266504745119494
2012-05-03T07:00:00Z,0.694,0.38822241,0.2904834501535662,0.2614351051382096,0.2614351051382096
2012-05-03T08:00:00Z,0.628,0.48099244,0.35989767687285795,0.32390790918557216,0.32390790918557216
2012-05-03T09:00:00Z,0.551,0.47998407,0.3591431743271874,0.3232288568944687,0.3232288568944687
2012-05-03T10:00:00Z,0.48,0.476958961,0.3568796674384156,0.32119170069457403,0.32119170069457403
2012-05-03T11:00:00Z,0.41,0.453766453,0.3395261103844728,0.30557349934602546,0.30557349934602546
2012-05-03T12:00:00Z,0.349,0.414440027,0.31010051409628087,0.2790904626866528,0.2790904626866528
2012-05-03T13:00:00Z,0.324,0.39124752,0.2927469577905778,0.26347226201152,0.26347226201152
2012-05-03T14:00:00Z,0.345,0.312594668,0.23389576521419406,0.21050618869277465,0.21050618869277465
2012-05-03T15:00:00Z,0.389,0.226883227,0.16976305556635626,0.15278675000972064,0.15278675000972064
2012-05-03T16:00:00Z,0.41,0.123021127,0.09204930084468857,0.08284437076021972,0.08284437076021972
2012-05-03T17:00:00Z,0.368,0.046385015,0.03470711335964588,0.031236402023681293,0.031236402023681293
2012-05-03T18:00:00Z,0.351,0.00201674,0.0015090050913410772,0.0013581045822069694,0.0013581045822069694
2012-05-03T19:00:00Z,0.337,0.0,0.0,0.0,0.0
2012-05-03T20:00:00Z,0.317,0.0,0.0,0.0,0.0
2012-05-03T21:00:00Z,0.327,0.0,0.0,0.0,0.0
2012-05-03T22:00:00Z,0.343,0.0,0.0,0.0,0.0
2012-05-03T23:00:00Z,0.343,0.0,0.0,0.0,0.0
2012-05-04T00:00:00Z,0.323,0.0,0.0,0.0,0.0
2012-05-04T01:00:00Z,0.285,0.0,0.0,0.0,0.0
2012-05-04T02:00:00Z,0.237,0.0,0.0,0.0,0.0
2012-05-04T03:00:00Z,0.197,0.0,0.0,0.0,0.0
2012-05-04T04:00:00Z,0.183,0.029242727,0.021880571579726282,0.019692514421753654,0.019692514421753654
2012-05-04T05:00:00Z,0.144,0.162347553,0.12147489713288047,0.10932740741959242,0.10932740741959242
2012-05-04T06:00:00Z,0.152,0.364021532,0.2723753905539528,0.24513785149855752,0.24513785149855752
2012-05-04T07:00:00Z,0.156,0.499143098,0.3734787211984481,0.3361308490786033,0.3361308490786033
2012-05-04T08:00:00Z,0.144,0.607038677,0.45421048535455816,0.40878943681910235,0.40878943681910235
2012-05-04T09:00:00Z,0.127,0.700817078,0.5243792153677602,0.4719412938309842,0.4719412938309842
2012-05-04T10:00:00Z,0.114,0.77745319,0.5817214028528029,0.5235492625675227,0.5235492625675227
2012-05-04T11:00:00Z,0.112,0.77644482,0.5809669003071324,0.5228702102764192,0.5228702102764192
2012-05-04T12:00:00Z,0.124,0.734093284,0.5492777963819289,0.49435001674373596,0.49435001674373596
2012-05-04T13:00:00Z,0.142,0.636281404,0.47609105693428444,0.428481951240856,0.428481951240856
2012-05-04T14:00:00Z,0.161,0.494101249,0.3697062092183352,0.3327355882965017,0.3327355882965017
2012-05-04T15:00:00Z,0.189,0.338812285,0.2535128291569087,0.22816154624121782,0.22816154624121782
2012-05-04T16:00:00Z,0.224,0.177473102,0.13279243456969878,0.11951319111272889,0.11951319111272889
2012-05-04T17:00:00Z,0.264,0.046385015,0.03470711335964588,0.031236402023681293,0.031236402023681293
2012-05-04T18:00:00Z,0.34,0.00201674,0.0015090050913410772,0.0013581045822069694,0.0013581045822069694
2012-05-04T19:00:00Z,0.44,0.0,0.0,0.0,0.0
2012-05-04T20:00:00Z,0.515,0.0,0.0,0.0,0.0
2012-05-04T21:00:00Z,0.549,0.0,0.0,0.0,0.0
2012-05-04T22:00:00Z,0.552,0.0,0.0,0.0,0.0
2012-05-04T23:00:00Z,0.533,0.0,0.0,0.0,0.0
2012-05-05T00:00:00Z,0.522,0.0,0.0,0.0,0.0
2012-05-05T01:00:00Z,0.517,0.0,0.0,0.0,0.0
2012-05-05T02:00:00Z,0.515,0.0,0.0,0.0,0.0
2012-05-05T03:00:00Z,0.497,0.0,0.0,0.0,0.0
2012-05-05T04:00:00Z,0.454,0.034284576,0.025653083559839193,0.023087775203855274,0.023087775203855274
2012-05-05T05:00:00Z,0.49,0.147222005,0.11015736044430194,0.09914162439987174,0.09914162439987174
2012-05-05T06:00:00Z,0.644,0.284360311,0.21276969618013827,0.19149272656212443,0.19149272656212443
2012-05-05T07:00:00Z,0.709,0.38620567,0.28897444506222514,0.2600770005560026,0.2600770005560026
2012-05-05T08:00:00Z,0.726,0.452758083,0.33877160783880217,0.30489444705492197,0.30489444705492197
2012-05-05T09:00:00Z,0.73,0.467883632,0.3500891452756205,0.31508023074805847,0.31508023074805847
2012-05-05T10:00:00Z,0.734,0.463850152,0.34707113509293835,0.3123640215836445,0.3123640215836445
2012-05-05T11:00:00Z,0.743,0.453766453,0.3395261103844728,0.30557349934602546,0.30557349934602546
2012-05-05T12:00:00Z,0.75,0.449732973,0.33650810020179056,0.3028572901816115,0.3028572901816115
2012-05-05T13:00:00Z,0.761,0.375113601,0.280674917808089,0.2526074260272801,0.2526074260272801
2012-05-05T14:00:00Z,0.766,0.296460749,0.2218237252317052,0.1996413527085347,0.1996413527085347
2012-05-05T15:00:00Z,0.761,0.235958556,0.17655357772915134,0.1588982199562362,0.1588982199562362
2012-05-05T16:00:00Z,0.743,0.146213635,0.10940285789863141,0.09846257210876827,0.09846257210876827
2012-05-05T17:00:00Z,0.683,0.052435235,0.03923412863366911,0.035310715770302196,0.035310715770302196
2012-05-05T18:00:00Z,0.615,0.00403348,0.0030180101826821543,0.002716209164413939,0.002716209164413939
2012-05-05T19:00:00Z,0.594,0.0,0.0,0.0,0.0
2012-05-05T20:00:00Z,0.595,0.0,0.0,0.0,0.0
2012-05-05T21:00:00Z,0.575,0.0,0.0,0.0,0.0
2012-05-05T22:00:00Z,0.575,0.0,0.0,0.0,0.0
2012-05-05T23:00:00Z,0.574,0.0,0.0,0.0,0.0
2012-05-06T00:00:00Z,0.568,0.0,0.0,0.0,0.0
2012-05-06T01:00:00Z,0.561,0.0,0.0,0.0,0.0
2012-05-06T02:00:00Z,0.537,0.0,0.0,0.0,0.0
2012-05-06T03:00:00Z,0.52,0.0,0.0,0.0,0.0
2012-05-06T04:00:00Z,0.486,0.035292946,0.026407586105509733,0.02376682749495876,0.02376682749495876
2012-05-06T05:00:00Z,0.478,0.163355923,0.122229399678551,0.11000645971069589,0.11000645971069589
2012-05-06T06:00:00Z,0.623,0.348895984,0.2610578538653743,0.23495206847883687,0.23495206847883687
2012-05-06T07:00:00Z,0.614,0.492084509,0.3681972041269941,0.3313774837142947,0.3313774837142947
2012-05-06T08:00:00Z,0.582,0.601996828,0.45043797337444524,0.4053941760370007,0.4053941760370007
2012-05-06T09:00:00Z,0.547,0.58182943,0.43534792395751404,0.3918131315617626,0.3918131315617626
2012-05-06T10:00:00Z,0.515,0.588888019,0.440629441028968,0.3965664969260712,0.3965664969260712
2012-05-06T11:00:00Z,0.493,0.586871279,0.43912043593762695,0.39520839234386423,0.39520839234386423
2012-05-06T12:00:00Z,0.464,0.551578333,0.4127128498321172,0.3714415648489055,0.3714415648489055
2012-05-06T13:00:00Z,0.428,0.512251907,0.38328725354392534,0.34495852818953276,0.34495852818953276
2012-05-06T14:00:00Z,0.384,0.453766453,0.3395261103844728,0.30557349934602546,0.30557349934602546
2012-05-06T15:00:00Z,0.343,0.320661627,0.23993178483131858,0.2159386063481867,0.2159386063481867
2012-05-06T16:00:00Z,0.28,0.160330813,0.11996589204153939,0.10796930283738544,0.10796930283738544
2012-05-06T17:00:00Z,0.204,0.048401755,0.036216118450986955,0.03259450660588826,0.03259450660588826
2012-05-06T18:00:00Z,0.132,0.00302511,0.002263507637011616,0.0020371568733104544,0.0020371568733104544
2012-05-06T19:00:00Z,0.059,0.0,0.0,0.0,0.0
2012-05-06T20:00:00Z,0.015,0.0,0.0,0.0,0.0
2012-05-06T21:00:00Z,0.016,0.0,0.0,0.0,0.0
2012-05-06T22:00:00Z,0.075,0.0,0.0,0.0,0.0
2012-05-06T23:00:00Z,0.194,0.0,0.0,0.0,0.0
2012-05-07T00:00:00Z,0.351,0.0,0.0,0.0,0.0
2012-05-07T01:00:00Z,0.472,0.0,0.0,0.0,0.0
2012-05-07T02:00:00Z,0.535,0.0,0.0,0.0,0.0
2012-05-07T03:00:00Z,0.542,0.0,0.0,0.0,0.0
2012-05-07T04:00:00Z,0.449,0.040334796,0.030180098833862426,0.027162088950476185,0.027162088950476185
2012-05-07T05:00:00Z,0.268,0.160330813,0.11996589204153939,0.10796930283738544,0.10796930283738544
2012-05-07T06:00:00Z,0.318,0.342845765,0.25653083933959087,0.23087775540563177,0.23087775540563177
2012-05-07T07:00:00Z,0.554,0.520318866,0.38932327316104987,0.35039094584494485,0.35039094584494485
2012-05-07T08:00:00Z,0.599,0.651406953,0.4874085943711027,0.4386677349339924,0.4386677349339924
2012-05-07T09:00:00Z,0.618,0.685691529,0.5130616779309419,0.4617555101378477,0.4617555101378477
2012-05-07T10:00:00Z,0.623,0.618130746,0.4625100126086943,0.41625901134782484,0.41625901134782484
2012-05-07T11:00:00Z,0.619,0.475950591,0.35612516489274504,0.32051264840347055,0.32051264840347055
2012-05-07T12:00:00Z,0.594,0.274276612,0.20522467147167267,0.1847022043245054,0.1847022043245054
2012-05-07T13:00:00Z,0.558,0.159322444,0.11921139024410864,0.10729025121969778,0.10729025121969778
2012-05-07T14:00:00Z,0.526,0.132096456,0.09883982300748365,0.08895584070673529,0.08895584070673529
2012-05-07T15:00:00Z,0.527,0.125037867,0.09355830593602965,0.08420247534242668,0.08420247534242668
2012-05-07T16:00:00Z,0.575,0.101845359,0.07620474888208682,0.06858427399387815,0.06858427399387815
2012-05-07T17:00:00Z,0.683,0.034284576,0.025653083559839193,0.023087775203855274,0.023087775203855274
2012-05-07T18:00:00Z,0.775,0.00100837,0.0007545025456705386,0.0006790522911034847,0.0006790522911034847
2012-05-07T19:00:00Z,0.798,0.0,0.0,0.0,0.0
2012-05-07T20:00:00Z,0.777,0.0,0.0,0.0,0.0
2012-05-07T21:00:00Z,0.749,0.0,0.0,0.0,0.0
2012-05-07T22:00:00Z,0.72,0.0,0.0,0.0,0.0
2012-05-07T23:00:00Z,0.692,0.0,0.0,0.0,0.0
2012-05-08T00:00:00Z,0.648,0.0,0.0,0.0,0.0
2012-05-08T01:00:00Z,0.582,0.0,0.0,0.0,0.0
2012-05-08T02:00:00Z,0.554,0.0,0.0,0.0,0.0
2012-05-08T03:00:00Z,0.501,0.0,0.0,0.0,0.0
2012-05-08T04:00:00Z,0.397,0.006050219,0.004527014525783453,0.004074313073205107,0.004074313073205107
